timestamp,rr,sr,cnt,mrt,tc
1611960960,100.0,100.0,115,356.67,ServiceTest2
1611960960,100.0,100.0,107,433.0,ServiceTest6
1611960960,100.0,100.0,104,703.96,ServiceTest7
1611960960,100.0,100.0,84,392.1,ServiceTest8
1611960960,100.0,100.0,126,248.11,ServiceTest3
1611960960,100.0,100.0,160,253.12,ServiceTest1
1611960960,100.0,100.0,166,540.72,ServiceTest11
1611960960,100.0,100.0,65,1222.48,ServiceTest4
1611960960,100.0,100.0,193,290.31,ServiceTest10
1611961020,100.0,100.0,108,705.25,ServiceTest7
1611961020,100.0,100.0,127,401.22,ServiceTest11
1611961020,100.0,100.0,119,592.64,ServiceTest6
1611961020,100.0,100.0,159,484.55,ServiceTest2
1611961020,100.0,100.0,99,488.78,ServiceTest9
1611961020,100.0,100.0,128,392.55,ServiceTest5
1611961020,100.0,100.0,153,370.24,ServiceTest1
1611961020,100.0,100.0,252,313.49,ServiceTest10
1611961020,100.0,100.0,71,1347.28,ServiceTest4
1611961020,100.0,100.0,174,495.31,ServiceTest8
1611961020,100.0,100.0,111,327.7,ServiceTest3
1611961080,100.0,100.0,165,363.71,ServiceTest3
1611961080,100.0,100.0,192,336.92,ServiceTest10
1611961080,100.0,100.0,122,175.8,ServiceTest5
1611961080,100.0,100.0,134,845.69,ServiceTest7
1611961080,100.0,100.0,99,307.04,ServiceTest1
1611961080,100.0,100.0,60,451.42,ServiceTest11
1611961080,100.0,100.0,211,620.67,ServiceTest8
1611961080,100.0,100.0,156,508.69,ServiceTest2
1611961080,100.0,100.0,118,569.64,ServiceTest6
1611961080,100.0,100.0,95,1669.4,ServiceTest4
1611961080,100.0,100.0,100,383.54,ServiceTest9
1611961140,100.0,100.0,98,664.47,ServiceTest6
1611961140,100.0,100.0,169,261.66,ServiceTest1
1611961140,100.0,100.0,166,524.25,ServiceTest8
1611961140,100.0,100.0,158,920.58,ServiceTest7
1611961140,100.0,100.0,74,295.15,ServiceTest10
1611961140,100.0,100.0,186,427.77,ServiceTest2
1611961140,100.0,100.0,150,300.0,ServiceTest5
1611961140,100.0,100.0,117,532.49,ServiceTest3
1611961140,100.0,100.0,138,409.88,ServiceTest9
1611961140,100.0,100.0,102,1452.05,ServiceTest4
1611961140,100.0,100.0,66,447.33,ServiceTest11
1611961200,100.0,100.0,175,881.34,ServiceTest7
1611961200,100.0,100.0,197,229.64,ServiceTest5
1611961200,100.0,100.0,156,462.4,ServiceTest2
1611961200,100.0,100.0,118,307.34,ServiceTest10
1611961200,100.0,100.0,193,601.88,ServiceTest6
1611961200,100.0,100.0,145,271.3,ServiceTest1
1611961200,100.0,100.0,140,523.18,ServiceTest8
1611961200,100.0,100.0,58,393.0,ServiceTest3
1611961200,100.0,100.0,100,617.85,ServiceTest11
1611961200,100.0,100.0,112,487.23,ServiceTest9
1611961200,100.0,100.0,109,1420.89,ServiceTest4
1611961260,100.0,100.0,154,294.42,ServiceTest10
1611961260,100.0,100.0,144,880.28,ServiceTest7
1611961260,100.0,100.0,205,343.07,ServiceTest5
1611961260,100.0,100.0,111,452.27,ServiceTest9
1611961260,100.0,100.0,220,559.98,ServiceTest6
1611961260,100.0,100.0,99,1419.4,ServiceTest4
1611961260,100.0,100.0,118,250.49,ServiceTest1
1611961260,100.0,100.0,142,522.51,ServiceTest8
1611961260,100.0,100.0,129,662.02,ServiceTest11
1611961260,100.0,100.0,126,560.84,ServiceTest2
1611961260,100.0,100.0,56,429.04,ServiceTest3
1611961320,100.0,100.0,159,263.98,ServiceTest5
1611961320,100.0,100.0,110,536.49,ServiceTest6
1611961320,100.0,100.0,96,567.5,ServiceTest11
1611961320,100.0,100.0,143,344.77,ServiceTest10
1611961320,100.0,100.0,73,464.48,ServiceTest3
1611961320,100.0,100.0,117,399.72,ServiceTest1
1611961320,100.0,100.0,100,1146.84,ServiceTest4
1611961320,100.0,100.0,172,579.0,ServiceTest8
1611961320,100.0,100.0,140,812.04,ServiceTest7
1611961320,100.0,100.0,180,566.72,ServiceTest2
1611961320,100.0,100.0,127,439.19,ServiceTest9
1611961380,100.0,100.0,136,433.49,ServiceTest9
1611961380,100.0,100.0,139,1627.5,ServiceTest4
1611961380,100.0,100.0,114,308.98,ServiceTest3
1611961380,100.0,100.0,130,428.31,ServiceTest11
1611961380,100.0,100.0,120,760.15,ServiceTest7
1611961380,100.0,100.0,160,201.94,ServiceTest1
1611961380,100.0,100.0,121,668.93,ServiceTest6
1611961380,100.0,100.0,135,249.93,ServiceTest10
1611961380,100.0,100.0,149,481.05,ServiceTest8
1611961380,100.0,100.0,95,388.0,ServiceTest5
1611961380,100.0,100.0,116,576.44,ServiceTest2
1611961440,100.0,100.0,117,852.4,ServiceTest7
1611961440,100.0,100.0,65,656.14,ServiceTest2
1611961440,100.0,100.0,136,1585.29,ServiceTest4
1611961440,100.0,100.0,119,269.14,ServiceTest1
1611961440,100.0,100.0,151,562.49,ServiceTest11
1611961440,100.0,100.0,94,221.5,ServiceTest5
1611961440,100.0,100.0,131,482.02,ServiceTest3
1611961440,100.0,100.0,204,580.82,ServiceTest6
1611961440,100.0,100.0,113,473.47,ServiceTest9
1611961440,100.0,100.0,115,628.46,ServiceTest8
1611961440,100.0,100.0,202,237.56,ServiceTest10
1611961500,100.0,100.0,231,313.15,ServiceTest10
1611961500,100.0,100.0,65,282.12,ServiceTest5
1611961500,100.0,100.0,57,469.32,ServiceTest1
1611961500,100.0,100.0,158,516.75,ServiceTest2
1611961500,100.0,100.0,141,1409.74,ServiceTest4
1611961500,100.0,100.0,78,752.5,ServiceTest7
1611961500,100.0,100.0,122,487.14,ServiceTest3
1611961500,100.0,100.0,118,329.75,ServiceTest9
1611961500,100.0,100.0,209,608.95,ServiceTest6
1611961500,100.0,100.0,129,513.23,ServiceTest11
1611961500,100.0,100.0,85,506.94,ServiceTest8
1611961560,100.0,100.0,92,314.48,ServiceTest1
1611961560,100.0,100.0,133,512.63,ServiceTest8
1611961560,100.0,100.0,164,498.66,ServiceTest11
1611961560,100.0,100.0,276,670.16,ServiceTest6
1611961560,100.0,100.0,87,1547.85,ServiceTest4
1611961560,100.0,100.0,79,468.73,ServiceTest3
1611961560,100.0,100.0,151,276.8,ServiceTest10
1611961560,100.0,100.0,130,368.4,ServiceTest9
1611961560,100.0,100.0,130,296.94,ServiceTest5
1611961560,100.0,100.0,79,771.65,ServiceTest7
1611961560,100.0,100.0,162,500.57,ServiceTest2
1611961620,100.0,100.0,76,508.5,ServiceTest2
1611961620,100.0,100.0,166,598.13,ServiceTest8
1611961620,100.0,100.0,127,262.16,ServiceTest1
1611961620,100.0,100.0,104,538.79,ServiceTest3
1611961620,100.0,100.0,145,349.21,ServiceTest10
1611961620,100.0,100.0,298,602.86,ServiceTest6
1611961620,100.0,100.0,125,354.95,ServiceTest5
1611961620,100.0,100.0,100,855.6,ServiceTest7
1611961620,100.0,100.0,81,1360.86,ServiceTest4
1611961620,100.0,100.0,161,615.73,ServiceTest11
1611961620,100.0,100.0,301,401.49,ServiceTest9
1611961680,100.0,100.0,90,645.02,ServiceTest2
1611961680,100.0,100.0,164,280.47,ServiceTest1
1611961680,100.0,100.0,152,572.82,ServiceTest11
1611961680,100.0,100.0,80,354.11,ServiceTest5
1611961680,100.0,100.0,174,444.9,ServiceTest8
1611961680,100.0,100.0,83,765.61,ServiceTest7
1611961680,100.0,100.0,133,426.11,ServiceTest3
1611961680,100.0,100.0,301,375.3,ServiceTest9
1611961680,100.0,100.0,168,318.11,ServiceTest10
1611961680,100.0,100.0,91,1324.54,ServiceTest4
1611961680,100.0,100.0,135,613.93,ServiceTest6
1611961740,100.0,100.0,127,386.74,ServiceTest9
1611961740,100.0,100.0,211,305.14,ServiceTest1
1611961740,100.0,100.0,136,365.06,ServiceTest11
1611961740,100.0,100.0,142,420.35,ServiceTest8
1611961740,100.0,100.0,101,537.61,ServiceTest6
1611961740,100.0,100.0,106,714.6,ServiceTest7
1611961740,100.0,100.0,91,395.63,ServiceTest3
1611961740,100.0,100.0,173,220.97,ServiceTest10
1611961740,100.0,100.0,113,355.08,ServiceTest5
1611961740,100.0,100.0,106,640.0,ServiceTest2
1611961740,100.0,100.0,124,1378.42,ServiceTest4
1611961800,100.0,100.0,210,319.5,ServiceTest1
1611961800,100.0,100.0,133,350.5,ServiceTest5
1611961800,100.0,100.0,148,647.97,ServiceTest6
1611961800,100.0,100.0,178,702.66,ServiceTest7
1611961800,100.0,100.0,121,1549.88,ServiceTest4
1611961800,100.0,100.0,108,596.14,ServiceTest2
1611961800,100.0,100.0,102,194.59,ServiceTest10
1611961800,100.0,100.0,56,504.0,ServiceTest11
1611961800,100.0,100.0,133,555.17,ServiceTest9
1611961800,100.0,100.0,78,295.05,ServiceTest3
1611961800,100.0,100.0,138,423.42,ServiceTest8
1611961860,100.0,100.0,157,537.16,ServiceTest2
1611961860,100.0,100.0,119,400.09,ServiceTest3
1611961860,100.0,100.0,224,278.65,ServiceTest1
1611961860,100.0,100.0,92,411.6,ServiceTest9
1611961860,100.0,100.0,163,481.26,ServiceTest11
1611961860,100.0,100.0,59,1522.29,ServiceTest4
1611961860,100.0,100.0,129,797.6,ServiceTest7
1611961860,100.0,100.0,151,689.5,ServiceTest6
1611961860,100.0,100.0,112,255.0,ServiceTest5
1611961860,100.0,100.0,144,519.52,ServiceTest8
1611961860,100.0,100.0,90,346.78,ServiceTest10
1611961920,100.0,100.0,160,284.8,ServiceTest1
1611961920,100.0,100.0,118,414.42,ServiceTest9
1611961920,100.0,100.0,177,295.31,ServiceTest5
1611961920,100.0,100.0,190,487.57,ServiceTest2
1611961920,100.0,100.0,68,698.0,ServiceTest8
1611961920,100.0,100.0,190,335.84,ServiceTest10
1611961920,100.0,100.0,170,381.48,ServiceTest3
1611961920,100.0,100.0,76,1354.97,ServiceTest4
1611961920,100.0,100.0,130,550.6,ServiceTest6
1611961920,100.0,100.0,200,545.7,ServiceTest11
1611961920,100.0,100.0,44,798.05,ServiceTest7
1611961980,100.0,100.0,105,207.77,ServiceTest1
1611961980,100.0,100.0,173,298.1,ServiceTest10
1611961980,100.0,100.0,142,306.69,ServiceTest3
1611961980,100.0,100.0,135,534.19,ServiceTest2
1611961980,100.0,100.0,93,1169.17,ServiceTest4
1611961980,100.0,100.0,109,404.68,ServiceTest8
1611961980,100.0,100.0,59,638.58,ServiceTest6
1611961980,100.0,100.0,126,533.54,ServiceTest11
1611961980,100.0,100.0,185,287.85,ServiceTest5
1611961980,100.0,100.0,98,708.39,ServiceTest7
1611961980,100.0,100.0,130,413.16,ServiceTest9
1611962040,100.0,100.0,163,502.01,ServiceTest8
1611962040,100.0,100.0,111,326.1,ServiceTest1
1611962040,100.0,100.0,73,713.73,ServiceTest6
1611962040,100.0,100.0,128,238.88,ServiceTest9
1611962040,100.0,100.0,133,390.42,ServiceTest3
1611962040,100.0,100.0,122,569.16,ServiceTest11
1611962040,100.0,100.0,86,321.74,ServiceTest5
1611962040,100.0,100.0,120,448.58,ServiceTest2
1611962040,100.0,100.0,145,244.74,ServiceTest10
1611962040,100.0,100.0,117,1248.49,ServiceTest4
1611962040,100.0,100.0,108,659.9,ServiceTest7
1611962100,100.0,100.0,160,407.53,ServiceTest9
1611962100,100.0,100.0,119,230.43,ServiceTest1
1611962100,100.0,100.0,168,398.58,ServiceTest8
1611962100,100.0,100.0,201,239.26,ServiceTest10
1611962100,100.0,100.0,104,688.21,ServiceTest7
1611962100,100.0,100.0,64,522.16,ServiceTest6
1611962100,100.0,100.0,134,537.34,ServiceTest11
1611962100,100.0,100.0,128,246.38,ServiceTest5
1611962100,100.0,100.0,164,352.68,ServiceTest3
1611962100,100.0,100.0,94,529.96,ServiceTest2
1611962100,100.0,100.0,79,1439.76,ServiceTest4
1611962160,100.0,100.0,143,407.62,ServiceTest3
1611962160,100.0,100.0,174,227.89,ServiceTest5
1611962160,100.0,100.0,128,348.5,ServiceTest10
1611962160,100.0,100.0,105,201.26,ServiceTest1
1611962160,100.0,100.0,159,472.46,ServiceTest8
1611962160,100.0,100.0,44,1149.86,ServiceTest4
1611962160,100.0,100.0,57,431.35,ServiceTest2
1611962160,100.0,100.0,132,685.48,ServiceTest7
1611962160,100.0,100.0,164,418.87,ServiceTest11
1611962160,100.0,100.0,102,538.59,ServiceTest6
1611962160,100.0,100.0,134,283.01,ServiceTest9
1611962220,100.0,100.0,227,479.85,ServiceTest8
1611962220,100.0,100.0,116,604.14,ServiceTest6
1611962220,100.0,100.0,80,374.79,ServiceTest9
1611962220,100.0,100.0,84,498.57,ServiceTest7
1611962220,100.0,100.0,131,545.26,ServiceTest11
1611962220,100.0,100.0,170,404.26,ServiceTest3
1611962220,100.0,100.0,146,199.03,ServiceTest5
1611962220,100.0,100.0,116,431.03,ServiceTest2
1611962220,100.0,100.0,64,271.0,ServiceTest10
1611962220,100.0,100.0,106,1222.5,ServiceTest4
1611962220,100.0,100.0,88,309.52,ServiceTest1
1611962280,100.0,100.0,170,1563.25,ServiceTest4
1611962280,100.0,100.0,140,352.91,ServiceTest1
1611962280,100.0,100.0,150,671.37,ServiceTest11
1611962280,100.0,100.0,114,549.42,ServiceTest2
1611962280,100.0,100.0,117,478.77,ServiceTest9
1611962280,100.0,100.0,133,307.86,ServiceTest3
1611962280,100.0,100.0,162,596.15,ServiceTest8
1611962280,100.0,100.0,113,670.19,ServiceTest7
1611962280,100.0,100.0,124,276.44,ServiceTest10
1611962280,100.0,100.0,92,437.61,ServiceTest6
1611962280,100.0,100.0,76,374.53,ServiceTest5
1611962340,100.0,100.0,154,452.0,ServiceTest11
1611962340,100.0,100.0,124,447.95,ServiceTest9
1611962340,100.0,100.0,174,1443.72,ServiceTest4
1611962340,100.0,100.0,141,357.32,ServiceTest3
1611962340,100.0,100.0,193,321.83,ServiceTest1
1611962340,100.0,100.0,58,250.72,ServiceTest5
1611962340,100.0,100.0,58,635.81,ServiceTest2
1611962340,100.0,100.0,150,748.99,ServiceTest7
1611962340,100.0,100.0,150,304.87,ServiceTest10
1611962340,100.0,100.0,93,436.78,ServiceTest8
1611962340,100.0,100.0,125,674.56,ServiceTest6
1611962400,100.0,100.0,145,597.66,ServiceTest6
1611962400,100.0,100.0,105,768.47,ServiceTest7
1611962400,100.0,100.0,180,365.53,ServiceTest9
1611962400,100.0,100.0,221,303.79,ServiceTest1
1611962400,100.0,100.0,165,356.79,ServiceTest3
1611962400,100.0,100.0,75,729.04,ServiceTest11
1611962400,100.0,100.0,97,615.86,ServiceTest8
1611962400,100.0,100.0,113,295.77,ServiceTest10
1611962400,100.0,100.0,147,1374.54,ServiceTest4
1611962400,100.0,100.0,74,377.86,ServiceTest5
1611962400,100.0,100.0,117,539.74,ServiceTest2
1611962460,100.0,100.0,124,753.13,ServiceTest7
1611962460,100.0,100.0,98,1137.99,ServiceTest4
1611962460,100.0,100.0,176,444.91,ServiceTest2
1611962460,100.0,100.0,112,484.43,ServiceTest8
1611962460,100.0,100.0,214,353.9,ServiceTest9
1611962460,100.0,100.0,89,620.18,ServiceTest6
1611962460,100.0,100.0,148,280.55,ServiceTest10
1611962460,100.0,100.0,178,302.9,ServiceTest1
1611962460,100.0,100.0,97,351.74,ServiceTest3
1611962460,100.0,100.0,72,509.5,ServiceTest11
1611962460,100.0,100.0,120,279.65,ServiceTest5
1611962520,100.0,100.0,90,478.23,ServiceTest11
1611962520,100.0,100.0,135,413.56,ServiceTest9
1611962520,100.0,100.0,139,295.33,ServiceTest5
1611962520,100.0,100.0,145,483.78,ServiceTest3
1611962520,100.0,100.0,203,411.86,ServiceTest2
1611962520,100.0,100.0,144,393.56,ServiceTest8
1611962520,100.0,100.0,48,1438.31,ServiceTest4
1611962520,100.0,100.0,88,561.05,ServiceTest6
1611962520,100.0,100.0,130,281.85,ServiceTest10
1611962520,100.0,100.0,151,272.06,ServiceTest1
1611962520,100.0,100.0,171,778.73,ServiceTest7
1611962580,100.0,100.0,149,235.44,ServiceTest10
1611962580,100.0,100.0,91,372.04,ServiceTest1
1611962580,100.0,100.0,237,388.95,ServiceTest3
1611962580,100.0,100.0,152,381.13,ServiceTest9
1611962580,100.0,100.0,104,619.79,ServiceTest8
1611962580,100.0,100.0,129,238.76,ServiceTest5
1611962580,100.0,100.0,194,592.09,ServiceTest2
1611962580,100.0,100.0,142,1572.34,ServiceTest4
1611962580,100.0,100.0,208,811.19,ServiceTest7
1611962580,100.0,100.0,70,530.3,ServiceTest11
1611962580,100.0,100.0,85,705.04,ServiceTest6
1611962640,100.0,100.0,163,363.33,ServiceTest9
1611962640,100.0,100.0,203,325.22,ServiceTest10
1611962640,100.0,100.0,188,830.06,ServiceTest7
1611962640,100.0,100.0,114,548.08,ServiceTest11
1611962640,100.0,100.0,113,599.07,ServiceTest8
1611962640,100.0,100.0,129,1614.26,ServiceTest4
1611962640,100.0,100.0,69,274.51,ServiceTest5
1611962640,100.0,100.0,175,459.52,ServiceTest3
1611962640,100.0,100.0,104,690.13,ServiceTest6
1611962640,100.0,100.0,158,511.28,ServiceTest2
1611962640,100.0,100.0,122,288.48,ServiceTest1
1611962700,100.0,100.0,241,444.78,ServiceTest9
1611962700,100.0,100.0,149,609.56,ServiceTest8
1611962700,100.0,100.0,170,291.22,ServiceTest1
1611962700,100.0,100.0,236,279.37,ServiceTest10
1611962700,100.0,100.0,120,484.4,ServiceTest6
1611962700,100.0,100.0,67,386.27,ServiceTest3
1611962700,100.0,100.0,99,960.26,ServiceTest7
1611962700,100.0,100.0,72,272.9,ServiceTest5
1611962700,100.0,100.0,204,714.43,ServiceTest2
1611962700,100.0,100.0,114,597.86,ServiceTest11
1611962700,100.0,100.0,114,1520.19,ServiceTest4
1611962760,100.0,100.0,123,543.07,ServiceTest6
1611962760,100.0,100.0,98,537.93,ServiceTest8
1611962760,100.0,100.0,116,978.74,ServiceTest7
1611962760,100.0,100.0,213,283.53,ServiceTest10
1611962760,100.0,100.0,139,284.43,ServiceTest5
1611962760,100.0,100.0,105,332.62,ServiceTest1
1611962760,100.0,100.0,88,460.09,ServiceTest11
1611962760,100.0,100.0,243,419.11,ServiceTest9
1611962760,100.0,100.0,136,426.24,ServiceTest3
1611962760,100.0,100.0,211,591.41,ServiceTest2
1611962760,100.0,100.0,111,1643.19,ServiceTest4
1611962820,100.0,100.0,131,382.82,ServiceTest11
1611962820,100.0,100.0,175,490.05,ServiceTest2
1611962820,100.0,100.0,41,1281.0,ServiceTest4
1611962820,100.0,100.0,87,308.31,ServiceTest1
1611962820,100.0,100.0,127,361.65,ServiceTest3
1611962820,100.0,100.0,139,842.28,ServiceTest7
1611962820,100.0,100.0,153,424.94,ServiceTest9
1611962820,100.0,100.0,185,288.21,ServiceTest5
1611962820,100.0,100.0,137,300.55,ServiceTest10
1611962820,100.0,100.0,123,480.29,ServiceTest8
1611962820,100.0,100.0,176,566.25,ServiceTest6
1611962880,100.0,100.0,144,258.28,ServiceTest5
1611962880,100.0,100.0,67,272.79,ServiceTest3
1611962880,100.0,100.0,179,343.98,ServiceTest10
1611962880,100.0,100.0,156,524.74,ServiceTest2
1611962880,100.0,100.0,101,281.76,ServiceTest1
1611962880,100.0,100.0,128,553.94,ServiceTest6
1611962880,100.0,100.0,172,483.82,ServiceTest8
1611962880,100.0,100.0,108,441.81,ServiceTest11
1611962880,100.0,100.0,135,330.67,ServiceTest9
1611962880,100.0,100.0,117,644.08,ServiceTest7
1611962880,100.0,100.0,57,1552.89,ServiceTest4
1611962940,100.0,100.0,181,234.2,ServiceTest5
1611962940,100.0,100.0,118,494.76,ServiceTest6
1611962940,100.0,100.0,138,292.86,ServiceTest10
1611962940,100.0,100.0,100,378.95,ServiceTest3
1611962940,100.0,100.0,114,327.65,ServiceTest1
1611962940,100.0,100.0,146,1387.08,ServiceTest4
1611962940,100.0,100.0,113,975.28,ServiceTest11
1611962940,100.0,100.0,135,398.84,ServiceTest9
1611962940,98.99,100.0,99,811.77,ServiceTest8
1611962940,96.46,100.0,113,1143.93,ServiceTest7
1611962940,99.14,100.0,116,850.97,ServiceTest2
1611963000,100.0,100.0,103,583.3,ServiceTest7
1611963000,100.0,100.0,152,512.47,ServiceTest11
1611963000,100.0,100.0,150,341.04,ServiceTest9
1611963000,100.0,100.0,82,222.29,ServiceTest10
1611963000,100.0,100.0,215,304.21,ServiceTest5
1611963000,100.0,100.0,110,469.29,ServiceTest3
1611963000,100.0,100.0,125,445.45,ServiceTest2
1611963000,100.0,100.0,79,461.99,ServiceTest6
1611963000,100.0,100.0,168,236.52,ServiceTest1
1611963000,100.0,100.0,145,1374.92,ServiceTest4
1611963000,100.0,100.0,51,364.88,ServiceTest8
1611963060,100.0,100.0,190,818.38,ServiceTest7
1611963060,100.0,100.0,100,492.5,ServiceTest3
1611963060,100.0,100.0,57,1309.7,ServiceTest4
1611963060,100.0,100.0,137,537.87,ServiceTest2
1611963060,100.0,100.0,206,544.43,ServiceTest8
1611963060,100.0,100.0,174,413.45,ServiceTest9
1611963060,100.0,100.0,93,359.29,ServiceTest10
1611963060,100.0,100.0,164,477.48,ServiceTest11
1611963060,100.0,100.0,170,281.42,ServiceTest5
1611963060,100.0,100.0,65,592.91,ServiceTest6
1611963060,100.0,100.0,264,288.78,ServiceTest1
1611963120,100.0,100.0,223,321.51,ServiceTest1
1611963120,100.0,100.0,78,252.85,ServiceTest10
1611963120,100.0,100.0,65,605.43,ServiceTest2
1611963120,100.0,100.0,124,542.86,ServiceTest3
1611963120,100.0,100.0,145,690.34,ServiceTest6
1611963120,100.0,100.0,152,389.89,ServiceTest9
1611963120,100.0,100.0,272,625.76,ServiceTest8
1611963120,100.0,100.0,60,324.0,ServiceTest5
1611963120,100.0,100.0,181,529.29,ServiceTest11
1611963120,100.0,100.0,217,1125.31,ServiceTest7
1611963120,100.0,100.0,185,2174.5,ServiceTest4
1611963180,100.0,100.0,163,523.77,ServiceTest8
1611963180,100.0,100.0,96,808.03,ServiceTest2
1611963180,100.0,100.0,118,317.6,ServiceTest5
1611963180,100.0,100.0,128,977.22,ServiceTest7
1611963180,100.0,100.0,146,297.29,ServiceTest10
1611963180,100.0,100.0,197,769.87,ServiceTest6
1611963180,100.0,100.0,141,329.32,ServiceTest1
1611963180,100.0,100.0,129,452.84,ServiceTest9
1611963180,100.0,100.0,125,537.64,ServiceTest3
1611963180,100.0,100.0,220,1918.14,ServiceTest4
1611963180,100.0,100.0,98,697.49,ServiceTest11
1611963240,100.0,100.0,126,1523.95,ServiceTest4
1611963240,100.0,100.0,263,606.63,ServiceTest6
1611963240,100.0,100.0,142,323.49,ServiceTest5
1611963240,100.0,100.0,147,363.59,ServiceTest9
1611963240,100.0,100.0,83,467.71,ServiceTest8
1611963240,100.0,100.0,112,252.16,ServiceTest1
1611963240,100.0,100.0,149,872.15,ServiceTest7
1611963240,100.0,100.0,112,640.7,ServiceTest2
1611963240,100.0,100.0,229,364.66,ServiceTest10
1611963240,100.0,100.0,174,506.93,ServiceTest11
1611963240,100.0,100.0,165,432.49,ServiceTest3
1611963300,100.0,100.0,162,356.37,ServiceTest3
1611963300,100.0,100.0,156,864.25,ServiceTest7
1611963300,100.0,100.0,202,668.38,ServiceTest6
1611963300,100.0,100.0,144,514.46,ServiceTest2
1611963300,100.0,100.0,165,514.5,ServiceTest11
1611963300,100.0,100.0,205,309.4,ServiceTest10
1611963300,100.0,100.0,80,280.82,ServiceTest1
1611963300,100.0,100.0,120,605.52,ServiceTest8
1611963300,100.0,100.0,98,330.63,ServiceTest5
1611963300,100.0,100.0,89,1600.8,ServiceTest4
1611963300,100.0,100.0,204,429.09,ServiceTest9
1611963360,100.0,100.0,70,617.6,ServiceTest6
1611963360,100.0,100.0,143,303.48,ServiceTest1
1611963360,100.0,100.0,132,1567.61,ServiceTest4
1611963360,100.0,100.0,194,484.0,ServiceTest9
1611963360,100.0,100.0,200,509.82,ServiceTest2
1611963360,100.0,100.0,171,567.06,ServiceTest8
1611963360,100.0,100.0,103,334.15,ServiceTest5
1611963360,100.0,100.0,126,498.64,ServiceTest3
1611963360,100.0,100.0,168,315.12,ServiceTest10
1611963360,100.0,100.0,143,684.4,ServiceTest7
1611963360,100.0,100.0,55,747.91,ServiceTest11
1611963420,100.0,100,73,604,ServiceTest2
1611963420,100.0,100,38,123,ServiceTest5
1611963420,100.0,100,86,457,ServiceTest9
1611963420,100.0,100,65,462,ServiceTest3
1611963420,100.0,100,69,708,ServiceTest7
1611963480,100.0,100.0,94,434.71,ServiceTest2
1611963480,100.0,100.0,128,595.64,ServiceTest11
1611963480,100.0,100.0,132,270.33,ServiceTest1
1611963480,100.0,100.0,149,283.93,ServiceTest5
1611963480,100.0,100.0,135,307.96,ServiceTest10
1611963480,100.0,100.0,120,383.32,ServiceTest3
1611963480,100.0,100.0,109,527.0,ServiceTest8
1611963480,100.0,100.0,50,861.2,ServiceTest7
1611963480,100.0,100.0,182,1266.5,ServiceTest4
1611963480,100.0,100.0,102,410.94,ServiceTest6
1611963480,100.0,100.0,204,351.86,ServiceTest9
1611963540,100.0,100.0,120,586.07,ServiceTest11
1611963540,100.0,100.0,71,256.93,ServiceTest1
1611963540,100.0,100.0,175,607.92,ServiceTest2
1611963540,100.0,100.0,78,381.55,ServiceTest3
1611963540,100.0,100.0,139,556.24,ServiceTest6
1611963540,100.0,100.0,281,311.55,ServiceTest5
1611963540,100.0,100.0,144,1520.68,ServiceTest4
1611963540,100.0,100.0,133,318.0,ServiceTest10
1611963540,100.0,100.0,92,976.85,ServiceTest7
1611963540,100.0,100.0,152,371.11,ServiceTest9
1611963540,100.0,100.0,157,581.71,ServiceTest8
1611963600,100.0,100.0,148,547.27,ServiceTest11
1611963600,100.0,100.0,126,442.84,ServiceTest9
1611963600,100.0,100.0,134,715.1,ServiceTest7
1611963600,100.0,100.0,130,459.5,ServiceTest3
1611963600,100.0,100.0,254,265.36,ServiceTest5
1611963600,100.0,100.0,112,275.5,ServiceTest10
1611963600,100.0,100.0,135,599.42,ServiceTest6
1611963600,100.0,100.0,111,374.7,ServiceTest1
1611963600,100.0,100.0,78,1491.28,ServiceTest4
1611963600,100.0,100.0,161,527.5,ServiceTest2
1611963600,100.0,100.0,152,673.3,ServiceTest8
1611963660,100.0,100.0,96,637.72,ServiceTest6
1611963660,100.0,100.0,73,567.6,ServiceTest2
1611963660,100.0,100.0,193,882.83,ServiceTest7
1611963660,100.0,100.0,182,465.81,ServiceTest3
1611963660,100.0,100.0,124,261.74,ServiceTest5
1611963660,100.0,100.0,182,299.33,ServiceTest1
1611963660,100.0,100.0,142,486.62,ServiceTest9
1611963660,100.0,100.0,106,231.36,ServiceTest10
1611963660,100.0,100.0,124,495.04,ServiceTest8
1611963660,100.0,100.0,139,551.7,ServiceTest11
1611963660,100.0,100.0,122,1608.93,ServiceTest4
1611963720,100.0,100.0,141,344.93,ServiceTest5
1611963720,100.0,100.0,112,347.75,ServiceTest3
1611963720,100.0,100.0,141,600.45,ServiceTest2
1611963720,100.0,100.0,161,539.84,ServiceTest8
1611963720,100.0,100.0,155,362.27,ServiceTest1
1611963720,100.0,100.0,158,288.9,ServiceTest10
1611963720,100.0,100.0,117,491.59,ServiceTest11
1611963720,100.0,100.0,138,950.21,ServiceTest7
1611963720,100.0,100.0,126,691.2,ServiceTest6
1611963720,100.0,100.0,135,446.15,ServiceTest9
1611963720,100.0,100.0,110,1536.4,ServiceTest4
1611963780,100.0,100.0,144,419.53,ServiceTest8
1611963780,100.0,100.0,85,634.68,ServiceTest7
1611963780,100.0,100.0,166,540.81,ServiceTest2
1611963780,100.0,100.0,75,1322.8,ServiceTest4
1611963780,100.0,100.0,62,607.13,ServiceTest11
1611963780,100.0,100.0,186,600.29,ServiceTest6
1611963780,100.0,100.0,164,339.0,ServiceTest1
